"ensembl_gene_id","chromosome_name","start_position","end_position","Gene.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.Name"
"ENSG00000120324","chr5",141192353,141195647,"ENSG00000120324",12.510146586911,-2.30726638671534,0.846818449392672,-2.7246293327337,0.00643737124182832,0.0219454210382573,"PCDHB10"
"ENSG00000145569","chr5",14581792,14616180,"ENSG00000145569",80.3823476892085,-2.30220646445253,0.357227140651199,-6.44465720117394,1.15861988889929e-10,2.19190142253339e-09,"OTULINL"
"ENSG00000127362","chr7",141764097,141765197,"ENSG00000127362",15.3093693989518,-2.26881471011543,0.814161314503822,-2.78668940626112,0.00532494893089131,0.0187335767357998,"TAS2R3"
"ENSG00000137573","chr8",69466624,69660935,"ENSG00000137573",50.6896005290551,-2.25144226605589,0.410233327770202,-5.48819930914306,4.06051757046843e-08,5.00280250214799e-07,"SULF1"
"ENSG00000151692","chr2",6917386,7068286,"ENSG00000151692",14.2852507709215,-2.2473602388919,0.685605087585269,-3.27792234857416,0.0010457415874832,0.00469415822810565,"RNF144A"
"ENSG00000012061","chr19",45407333,45478867,"ENSG00000012061",333.71807279074,-2.24591899662071,0.207212142245639,-10.8387422294891,2.25550614006353e-27,2.19446426754276e-25,"ERCC1"
"ENSG00000172264","chr20",13995369,16053197,"ENSG00000172264",14.8306867101115,-2.23482999306044,0.679100092757884,-3.2908698097575,0.000998781257313926,0.00451310705249223,"MACROD2"
"ENSG00000159588","chr1",45620044,45624058,"ENSG00000159588",8.97004073759642,-2.23470507512142,0.902559928123002,-2.47596309728573,0.0132877311684131,0.0402605774576314,"CCDC17"
"ENSG00000148677","chr10",90912092,90921091,"ENSG00000148677",12.6994001058458,-2.22931544022933,0.783848631948101,-2.84406369975898,0.00445421419957689,0.0161312295044647,"ANKRD1"
"ENSG00000135406","chr12",49295147,49298686,"ENSG00000135406",10.4461992244184,-2.2239944516179,0.834145285930866,-2.66619555265607,0.00767150549982398,0.0255117370973833,"PRPH"
"ENSG00000120738","chr5",138465479,138469303,"ENSG00000120738",31.8049309231073,-2.21134076359804,0.479668775178825,-4.61014115995695,4.02395648453627e-06,3.36033259836036e-05,"EGR1"
"ENSG00000223658","chr2",43675151,43676429,"ENSG00000223658",26.68754760549,-2.1994367094633,0.584736771936685,-3.76141336584431,0.000168955942033473,0.000941896722777785,"C1GALT1C1L"
"ENSG00000128274","chr22",42691010,42721298,"ENSG00000128274",10.2757726577073,-2.19628201892892,0.794098460348758,-2.76575529181147,0.00567911333719632,0.0197728629368616,"A4GALT"
"ENSG00000103241","chr16",86510527,86515422,"ENSG00000103241",10.1914966132881,-2.18147511732968,0.776305228961383,-2.81007397083783,0.00495301148158157,0.0176508627188106,"FOXF1"
"ENSG00000183775","chr5",144170873,144485686,"ENSG00000183775",36.0486451040652,-2.16610145512733,0.479201587596317,-4.5202301311073,6.17724444892348e-06,4.94623381445806e-05,"KCTD16"
"ENSG00000197706","chr12",55244609,55256625,"ENSG00000197706",140.717383916857,-2.1595210754799,0.764059939046721,-2.82637652508549,0.0047077890145931,0.0169295352097086,"OR6C74"
"ENSG00000213853","chr16",10528422,10580689,"ENSG00000213853",393.876609175996,-2.13928319157877,0.187960822828174,-11.3815377023244,5.16803532856506e-30,6.27276684087911e-28,"EMP2"
"ENSG00000071073","chr2",98619106,98732639,"ENSG00000071073",50.2824996394384,-2.12301796649431,0.412640316737391,-5.14496010297855,2.67577671974367e-07,2.85237798324676e-06,"MGAT4A"
"ENSG00000256594","chr12",9653683,9657043,"ENSG00000256594",51.9179026188233,-2.11137658474557,0.463657504365609,-4.55374185657671,5.27000190239429e-06,4.28130903389342e-05,""
"ENSG00000150394","chr16",61647242,62037035,"ENSG00000150394",52.8679972272946,-2.104035050983,0.432658426422194,-4.86303957692911,1.15596722422896e-06,1.07682387551845e-05,"CDH8"
"ENSG00000165757","chr10",30012803,30115494,"ENSG00000165757",85.9441876725071,-2.08786846739273,0.296527466834186,-7.04106263640069,1.90779214705055e-12,4.5501213872943e-11,"JCAD"
"ENSG00000104967","chr19",45933734,45974044,"ENSG00000104967",87.5643136462677,-2.08295236289378,0.29133382122115,-7.14971009600913,8.6961357678709e-13,2.14931307214374e-11,"NOVA2"
"ENSG00000152377","chr5",136975298,137598379,"ENSG00000152377",1075.5240227841,-2.08184563685462,0.115565063328183,-18.0144896467764,1.49957575806115e-72,7.99273879046594e-70,"SPOCK1"
"ENSG00000081818","chr5",141121818,141125623,"ENSG00000081818",9.52062147177809,-2.07890098787596,0.807778793486026,-2.57360183832546,0.0100646022488647,0.0319394146955299,"PCDHB4"
"ENSG00000170689","chr17",48621156,48626358,"ENSG00000170689",163.880396653351,-2.07837330168861,0.20149074299008,-10.3149815760565,6.02928714443004e-25,4.76858265184309e-23,"HOXB9"
"ENSG00000140807","chr16",50548396,50649249,"ENSG00000140807",36.6180909700674,-2.07806930028158,0.448423647394314,-4.63416528623492,3.58380574974124e-06,3.02684041863975e-05,"NKD1"
"ENSG00000103811","chr15",78921058,78949574,"ENSG00000103811",33.5885242717175,-2.07316450495544,0.445104997098826,-4.6576976634013,3.197653506134e-06,2.73361466748233e-05,"CTSH"
"ENSG00000105605","chr19",53909278,53943950,"ENSG00000105605",16.0529263824143,-2.06808951350764,0.689077617814853,-3.00124319821299,0.00268879725733719,0.0105343450232332,"CACNG7"
"ENSG00000142408","chr19",53962937,53990215,"ENSG00000142408",16.0822259506897,-2.06674493207132,0.718418299271714,-2.87679884291151,0.00401731598493756,0.0147779892641639,"CACNG8"
"ENSG00000113209","chr5",141135206,141138615,"ENSG00000113209",78.7547865369047,-2.06423148199137,0.309332285340631,-6.67318472663878,2.5031098765062e-11,5.22753389711916e-10,"PCDHB5"
"ENSG00000179083","chrX",93673181,93712274,"ENSG00000179083",34.6553923275324,-2.0583634953695,0.432395314056164,-4.76037419568829,1.93234353839851e-06,1.73288949796835e-05,"FAM133A"
"ENSG00000105767","chr19",43622366,43639850,"ENSG00000105767",68.3273470029889,-2.05822651573359,0.354239119022888,-5.81027448750121,6.23704961201049e-09,8.77841460317297e-08,"CADM4"
"ENSG00000171757","chr3",169793003,169812986,"ENSG00000171757",187.102471797782,-2.04926289709505,0.264857707777286,-7.73722205139009,1.01612504029214e-14,3.20317576867741e-13,"LRRC34"
"ENSG00000188322","chr16",28259246,28323849,"ENSG00000188322",24.4305838955809,-2.04226243984022,0.565092564437197,-3.61403169739848,0.000301472181119256,0.00156910915651771,"SBK1"
"ENSG00000154721","chr21",25639258,25717562,"ENSG00000154721",23.625141004713,-2.04033872149534,0.651500468058291,-3.13175327037951,0.00173765837281473,0.00727525751104363,"JAM2"
"ENSG00000115896","chr2",197804593,198572581,"ENSG00000115896",12.8876702078663,-2.01786767579557,0.79708473767232,-2.53155979587344,0.0113556453580055,0.035359120254963,"PLCL1"
"ENSG00000007038","chr16",2817180,2826304,"ENSG00000007038",230.622957986776,-2.0154019247442,0.194811533479222,-10.3453932564991,4.39109759698974e-25,3.49548476892839e-23,"PRSS21"
"ENSG00000235109","chr6",28324693,28356271,"ENSG00000235109",945.308315308408,-2.01525775551144,0.144569470871288,-13.9397186927913,3.63369567230319e-44,6.960230507307e-42,"ZSCAN31"
